grid_lat,grid_lon,pcell_cid,pcell_freq,scell_1_cid,scell_1_freq,scell_2_cid,scell_2_freq,scell_3_cid,scell_3_freq,seconds_since_epoch,past_seconds_since_rrc_request
40.448,-86.923,283,41374,283,41176,283,40978,None,None,1584305097,6
40.448,-86.923,283,41374,283,41176,283,40978,None,None,1584305098,7
40.448,-86.923,283,41374,283,41176,283,40978,None,None,1584305099,8
40.448,-86.923,283,41374,283,41176,283,40978,None,None,1584305100,9
40.448,-86.923,283,41374,283,41176,283,40978,None,None,1584305101,10
40.4485,-86.9235,283,41374,283,41176,283,40978,None,None,1584305102,11
40.4485,-86.9235,283,41374,283,41176,283,40978,None,None,1584305103,12
40.4485,-86.9235,283,41374,283,41176,283,40978,None,None,1584305104,13
40.4485,-86.9235,283,41374,283,41176,283,40978,None,None,1584305105,14
40.4485,-86.9235,283,41374,283,41176,283,40978,None,None,1584305106,15
40.449,-86.9235,283,41374,283,41176,283,40978,None,None,1584305107,16
40.449,-86.9235,283,41374,283,41176,283,40978,None,None,1584305108,17
40.449,-86.9235,283,41374,283,41176,283,40978,None,None,1584305109,18
40.449,-86.9235,283,41374,283,41176,283,40978,None,None,1584305110,19
40.449,-86.9235,283,41374,283,41176,283,40978,None,None,1584305111,20
40.449,-86.9245,283,41374,283,41176,283,40978,None,None,1584305112,21
40.449,-86.9245,283,41374,283,41176,283,40978,None,None,1584305113,22
40.449,-86.9245,283,41374,283,41176,283,40978,None,None,1584305114,23
40.449,-86.9245,283,41374,283,41176,283,40978,None,None,1584305115,24
40.449,-86.9245,283,41374,283,41176,283,40978,None,None,1584305116,25
40.45,-86.9245,283,41374,283,41176,283,40978,None,None,1584305117,26
40.45,-86.9245,283,41374,283,41176,283,40978,None,None,1584305118,27
40.45,-86.9245,283,41374,283,41176,283,40978,None,None,1584305119,28
40.45,-86.9245,283,41374,283,41176,283,40978,None,None,1584305120,29
40.45,-86.9245,283,41374,283,41176,283,40978,None,None,1584305121,30
40.4505,-86.9245,283,41374,283,41176,283,40978,None,None,1584305122,31
40.4505,-86.9245,283,41374,283,41176,283,40978,None,None,1584305123,32
40.4505,-86.9245,283,41374,283,41176,283,40978,None,None,1584305124,33
40.4505,-86.9245,283,41374,283,41176,283,40978,None,None,1584305125,34
40.4505,-86.9245,283,41374,283,41176,283,40978,None,None,1584305126,35
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305127,36
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305128,37
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305129,38
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305130,39
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305131,40
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305132,41
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305133,42
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305134,43
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305135,44
40.451,-86.924,283,41374,283,41176,283,40978,None,None,1584305136,45
40.452,-86.924,283,41374,283,41176,283,40978,None,None,1584305137,46
40.452,-86.924,283,41374,283,41176,283,40978,None,None,1584305138,47
40.452,-86.924,283,41374,283,41176,283,40978,None,None,1584305139,48
40.452,-86.924,283,41374,283,41176,283,40978,None,None,1584305140,49
40.452,-86.924,422,41374,None,None,None,None,None,None,1584305141,50
40.4525,-86.924,422,41374,422,41176,422,40978,None,None,1584305142,51
40.4525,-86.924,422,41374,422,41176,422,40978,None,None,1584305143,52
40.4525,-86.924,422,41374,422,41176,422,40978,None,None,1584305144,53
40.4525,-86.924,422,41374,422,41176,422,40978,None,None,1584305145,54
40.4525,-86.924,422,41374,422,41176,422,40978,None,None,1584305146,55
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305147,56
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305148,57
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305149,58
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305150,59
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305151,60
40.453,-86.9245,422,41374,422,41176,422,40978,None,None,1584305152,61
40.453,-86.9245,422,41374,422,41176,422,40978,None,None,1584305153,62
40.453,-86.9245,422,41374,422,41176,422,40978,None,None,1584305154,63
40.453,-86.9245,422,41374,422,41176,422,40978,None,None,1584305155,64
40.453,-86.9245,422,41374,422,41176,422,40978,None,None,1584305156,65
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305157,66
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305158,67
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305159,68
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305160,69
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305161,70
40.453,-86.924,422,41374,422,41176,422,40978,None,None,1584305162,71
40.453,-86.923,422,41374,422,41176,422,40978,None,None,1584305163,72
40.453,-86.923,422,41374,422,41176,422,40978,None,None,1584305164,73
40.453,-86.923,422,41374,422,41176,422,40978,None,None,1584305165,74
40.453,-86.923,422,41374,422,41176,422,40978,None,None,1584305166,75
40.453,-86.923,422,41374,422,41176,422,40978,None,None,1584305167,76
40.453,-86.923,422,41374,422,41176,422,40978,None,None,1584305168,77
40.453,-86.923,283,41374,None,None,None,None,None,None,1584305169,78
40.453,-86.923,283,41374,283,41176,283,40978,None,None,1584305170,79
40.453,-86.923,283,41374,283,41176,283,40978,None,None,1584305171,80
40.453,-86.922,283,41374,283,41176,283,40978,None,None,1584305172,81
40.453,-86.922,283,41374,283,41176,283,40978,None,None,1584305173,82
40.453,-86.922,283,41374,283,41176,283,40978,None,None,1584305174,83
40.453,-86.922,283,41374,283,41176,283,40978,None,None,1584305175,84
40.453,-86.922,283,41374,283,41176,283,40978,None,None,1584305176,85
40.453,-86.921,283,41374,283,41176,283,40978,None,None,1584305177,86
40.453,-86.921,283,41374,283,41176,283,40978,None,None,1584305178,87
40.453,-86.92,283,41374,283,41176,283,40978,None,None,1584305179,88
40.453,-86.92,283,41374,283,41176,283,40978,None,None,1584305180,89
40.453,-86.92,283,41374,283,41176,283,40978,None,None,1584305181,90
40.453,-86.92,283,41374,283,41176,283,40978,None,None,1584305182,91
40.453,-86.92,283,41374,283,41176,283,40978,None,None,1584305183,92
40.453,-86.92,283,41374,283,41176,283,40978,None,None,1584305184,93
40.453,-86.92,283,41374,283,41176,283,40978,None,None,1584305185,94
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305186,95
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305187,96
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305188,97
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305189,98
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305190,99
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305191,100
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305192,101
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305193,102
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305194,103
40.453,-86.919,283,41374,283,41176,283,40978,None,None,1584305195,104
40.453,-86.9185,283,41374,283,41176,283,40978,None,None,1584305196,105
40.453,-86.9185,283,41374,283,41176,283,40978,None,None,1584305197,106
40.453,-86.917,283,41374,283,41176,283,40978,None,None,1584305201,1
40.453,-86.917,283,41374,283,41176,283,40978,None,None,1584305202,2
40.453,-86.917,283,41374,283,41176,283,40978,None,None,1584305203,3
40.453,-86.917,283,41374,283,41176,283,40978,None,None,1584305204,4
40.453,-86.917,283,41374,283,41176,283,40978,None,None,1584305205,5
40.453,-86.917,283,41374,283,41176,283,40978,None,None,1584305206,6
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305207,7
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305208,8
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305209,9
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305210,10
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305211,11
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305212,12
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305213,13
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305214,14
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305215,15
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305216,16
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305217,17
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305218,18
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305219,19
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305220,20
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305221,21
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305222,22
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305223,23
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305224,24
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305225,25
40.453,-86.9165,283,41374,283,41176,283,40978,None,None,1584305226,26
40.453,-86.916,283,41374,283,41176,283,40978,None,None,1584305227,27
40.453,-86.916,283,41374,283,41176,283,40978,None,None,1584305228,28
40.453,-86.916,283,41374,283,41176,283,40978,None,None,1584305229,29
40.453,-86.916,283,41374,283,41176,283,40978,None,None,1584305230,30
40.453,-86.916,283,41374,283,41176,283,40978,None,None,1584305231,31
40.453,-86.9155,283,41374,283,41176,283,40978,None,None,1584305232,32
40.453,-86.9155,283,41374,283,41176,283,40978,None,None,1584305233,33
40.453,-86.9155,283,41374,283,41176,283,40978,None,None,1584305234,34
40.453,-86.9155,283,41374,283,41176,283,40978,None,None,1584305235,35
40.453,-86.9155,283,41374,283,41176,283,40978,None,None,1584305236,36
40.453,-86.915,283,41374,283,41176,283,40978,None,None,1584305237,37
40.453,-86.915,283,41374,283,41176,283,40978,None,None,1584305238,38
40.453,-86.915,283,41374,283,41176,283,40978,None,None,1584305239,39
40.453,-86.915,283,41374,283,41176,283,40978,None,None,1584305240,40
40.453,-86.915,283,41374,283,41176,283,40978,None,None,1584305241,41
40.453,-86.915,283,41374,283,41176,283,40978,None,None,1584305242,42
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305243,43
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305244,44
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305245,45
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305246,46
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305247,47
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305248,48
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305249,49
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305250,50
40.453,-86.9145,283,41374,283,41176,283,40978,None,None,1584305251,51
40.453,-86.913,283,41374,283,41176,283,40978,None,None,1584305252,52
40.453,-86.913,283,41374,283,41176,283,40978,None,None,1584305253,53
40.453,-86.913,283,41374,283,41176,283,40978,None,None,1584305254,54
40.453,-86.913,283,41374,283,41176,283,40978,None,None,1584305255,55
40.453,-86.913,283,41374,283,41176,283,40978,None,None,1584305256,56
40.453,-86.9125,283,41374,283,41176,283,40978,None,None,1584305257,57
40.453,-86.9125,283,41374,283,41176,283,40978,None,None,1584305258,58
40.453,-86.9125,283,41374,283,41176,283,40978,None,None,1584305259,59
40.453,-86.912,283,41374,283,41176,283,40978,None,None,1584305260,60
40.453,-86.912,283,41374,283,41176,283,40978,None,None,1584305261,61
40.4525,-86.91,283,41374,283,41176,283,40978,None,None,1584305262,62
40.4525,-86.91,283,41374,283,41176,283,40978,None,None,1584305263,63
40.4525,-86.91,283,41374,283,41176,283,40978,None,None,1584305264,64
40.4525,-86.91,283,41374,283,41176,283,40978,None,None,1584305265,65
40.4525,-86.91,283,41374,283,41176,283,40978,None,None,1584305266,66
40.4525,-86.9095,283,41374,283,41176,283,40978,None,None,1584305267,67
40.4525,-86.9095,283,41374,283,41176,283,40978,None,None,1584305268,68
40.4525,-86.9095,283,41374,283,41176,283,40978,None,None,1584305269,69
40.4525,-86.9095,283,41374,283,41176,283,40978,None,None,1584305270,70
40.4525,-86.9095,283,41374,283,41176,283,40978,None,None,1584305271,71
40.4525,-86.909,283,41374,283,41176,283,40978,None,None,1584305272,72
40.4525,-86.909,283,41374,283,41176,283,40978,None,None,1584305273,73
40.4525,-86.909,283,41374,283,41176,283,40978,None,None,1584305274,74
40.4525,-86.909,283,41374,283,41176,283,40978,None,None,1584305275,75
40.4525,-86.909,283,41374,283,41176,283,40978,None,None,1584305276,76
40.4525,-86.9075,283,41374,283,41176,283,40978,None,None,1584305277,77
40.4525,-86.9075,283,41374,283,41176,283,40978,None,None,1584305278,78
40.4525,-86.9075,283,41374,283,41176,283,40978,None,None,1584305279,79
40.4525,-86.9075,283,41374,283,41176,283,40978,None,None,1584305280,80
40.4525,-86.9075,283,41374,283,41176,283,40978,None,None,1584305281,81
40.452,-86.906,283,41374,283,41176,283,40978,None,None,1584305282,82
40.452,-86.906,283,41374,283,41176,283,40978,None,None,1584305283,83
40.452,-86.906,283,41374,283,41176,283,40978,None,None,1584305284,84
40.452,-86.906,283,41374,283,41176,283,40978,None,None,1584305285,85
40.452,-86.906,283,41374,283,41176,283,40978,None,None,1584305286,86
40.452,-86.905,283,41374,283,41176,283,40978,None,None,1584305287,87
40.452,-86.905,283,41374,283,41176,283,40978,None,None,1584305288,88
40.452,-86.905,283,41374,283,41176,283,40978,None,None,1584305289,89
40.452,-86.905,283,41374,283,41176,283,40978,None,None,1584305290,90
40.452,-86.905,283,41374,283,41176,283,40978,None,None,1584305291,91
40.452,-86.904,283,41374,283,41176,283,40978,None,None,1584305292,92
40.452,-86.904,283,41374,283,41176,283,40978,None,None,1584305293,93
40.452,-86.904,283,41374,283,41176,283,40978,None,None,1584305294,94
40.452,-86.904,283,41374,283,41176,283,40978,None,None,1584305295,95
40.452,-86.904,283,41374,283,41176,283,40978,None,None,1584305296,96
40.451,-86.902,283,41374,283,41176,283,40978,None,None,1584305297,97
40.451,-86.902,283,41374,283,41176,283,40978,None,None,1584305298,98
40.451,-86.902,283,41374,None,None,None,None,None,None,1584305299,99
40.451,-86.902,283,41374,None,None,None,None,None,None,1584305300,100
40.451,-86.9035,283,41374,283,41176,283,40978,None,None,1584305301,101
40.451,-86.9035,283,41374,None,None,None,None,None,None,1584305302,102
40.4515,-86.903,283,41374,283,41176,283,40978,None,None,1584305303,103
40.4515,-86.903,283,41374,None,None,None,None,None,None,1584305304,104
40.4515,-86.903,283,41374,283,41176,283,40978,None,None,1584305305,105
40.4515,-86.903,283,41374,None,None,None,None,None,None,1584305306,106
40.452,-86.903,283,41374,283,41176,283,40978,None,None,1584305312,3
40.452,-86.903,283,41374,283,41176,283,40978,None,None,1584305313,4
40.452,-86.903,283,41374,283,41176,283,40978,None,None,1584305314,5
40.452,-86.903,283,41374,283,41176,None,None,None,None,1584305315,6
40.452,-86.903,283,41374,283,41176,283,40978,None,None,1584305316,7
40.4515,-86.903,283,41374,283,41176,283,40978,None,None,1584305317,8
40.4515,-86.903,283,41374,283,41176,283,40978,None,None,1584305318,9
40.4515,-86.903,283,41374,283,41176,283,40978,None,None,1584305319,10
40.452,-86.9035,283,41374,283,41176,283,40978,None,None,1584305320,11
40.452,-86.9035,283,41374,283,41176,283,40978,None,None,1584305321,12
40.4525,-86.903,283,41374,283,41176,283,40978,None,None,1584305322,13
40.4525,-86.903,283,41374,283,41176,283,40978,None,None,1584305323,14
40.4525,-86.903,283,41374,None,None,None,None,None,None,1584305324,15
40.4525,-86.903,76,8665,76,8140,None,None,None,None,1584305325,16
40.4525,-86.903,76,8665,None,None,None,None,None,None,1584305326,17
40.4525,-86.903,76,8665,76,8140,None,None,None,None,1584305327,18
40.4535,-86.903,76,8665,None,None,None,None,None,None,1584305328,19
40.4535,-86.903,76,8665,76,8140,None,None,None,None,1584305329,20
40.4535,-86.903,76,8665,None,None,None,None,None,None,1584305330,21
40.4535,-86.903,76,8665,76,8140,None,None,None,None,1584305331,22
40.4535,-86.903,76,8665,76,8140,None,None,None,None,1584305332,23
40.4535,-86.903,76,8665,None,None,None,None,None,None,1584305333,24
40.4535,-86.903,76,8665,76,8140,None,None,None,None,1584305334,25
40.4535,-86.903,76,8665,None,None,None,None,None,None,1584305335,26
40.4535,-86.903,76,8665,76,8140,None,None,None,None,1584305336,27
40.454,-86.903,76,8665,None,None,None,None,None,None,1584305337,28
40.454,-86.903,76,8665,76,8140,None,None,None,None,1584305338,29
40.454,-86.903,76,8665,None,None,None,None,None,None,1584305339,30
40.454,-86.903,76,8665,None,None,None,None,None,None,1584305340,31
40.454,-86.903,76,8665,76,8140,None,None,None,None,1584305341,32
40.454,-86.903,76,8665,None,None,None,None,None,None,1584305342,33
40.454,-86.903,76,8665,76,8140,None,None,None,None,1584305343,34
40.454,-86.903,76,8665,None,None,None,None,None,None,1584305344,35
40.454,-86.903,76,8665,None,None,None,None,None,None,1584305345,36
40.454,-86.903,76,8665,76,8140,None,None,None,None,1584305346,37
40.454,-86.903,76,8665,None,None,None,None,None,None,1584305347,38
40.454,-86.9035,76,8665,None,None,None,None,None,None,1584305348,39
40.454,-86.9035,76,8140,76,8665,None,None,None,None,1584305349,40
40.454,-86.9035,76,8140,76,8665,None,None,None,None,1584305350,41
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305351,42
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305352,43
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305353,44
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305354,45
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305355,46
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305356,47
40.4545,-86.9035,76,8140,None,None,None,None,None,None,1584305357,48
40.4545,-86.9035,76,8140,None,None,None,None,None,None,1584305358,49
40.4545,-86.9035,76,8140,None,None,None,None,None,None,1584305359,50
40.4545,-86.9035,76,8140,None,None,None,None,None,None,1584305360,51
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305361,52
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305362,53
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305363,54
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305364,55
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305365,56
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305366,57
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305367,58
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305368,59
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305369,60
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305370,61
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305371,62
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305372,63
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305373,64
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305374,65
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305375,66
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305376,67
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305377,68
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305378,69
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305379,70
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305380,71
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305381,72
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305382,73
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305383,74
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305384,75
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305385,76
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305386,77
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305387,78
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305388,79
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305389,80
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305390,81
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305391,82
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305392,83
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305393,84
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305394,85
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305395,86
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305396,87
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305397,88
40.454,-86.9035,76,8140,None,None,None,None,None,None,1584305398,89
40.454,-86.9035,76,8665,None,None,None,None,None,None,1584305399,90
40.454,-86.9035,76,8665,76,8140,None,None,None,None,1584305400,91
40.454,-86.9035,76,8665,76,8140,None,None,None,None,1584305401,92
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399571,2
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399572,3
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399573,4
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399574,5
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399575,6
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399576,7
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399577,8
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399578,9
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399579,10
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399580,11
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399581,12
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399582,13
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399583,14
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399584,15
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399585,16
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399586,17
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399587,18
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399588,19
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399589,20
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399590,21
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399591,22
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399592,23
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399593,24
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399594,25
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399595,26
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399596,27
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399597,28
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399598,29
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399599,30
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399600,31
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399601,32
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399602,33
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399603,34
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399604,35
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399605,36
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399606,37
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399607,38
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399608,39
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399609,40
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399610,41
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399611,42
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399612,43
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399613,44
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399614,45
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399615,46
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399616,47
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399617,48
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399618,49
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399619,50
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399620,51
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399621,52
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399622,53
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399623,54
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399624,55
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399625,56
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399626,57
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399627,58
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399628,59
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399629,60
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399630,61
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399631,62
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399632,63
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399633,64
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399634,65
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399635,66
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399636,67
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399637,68
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399638,69
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399639,70
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399640,71
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399641,72
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399642,73
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399643,74
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399644,75
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399650,81
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399651,82
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399652,83
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399653,84
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399654,85
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399655,86
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399656,87
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399657,88
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399658,89
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399659,90
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399665,1
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399666,2
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399667,3
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399668,4
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399669,5
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399670,6
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399671,7
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399672,8
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399673,9
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399674,10
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399675,11
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399676,12
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399677,13
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399678,14
40.4535,-86.9045,76,8140,None,None,None,None,None,None,1584399679,15
